CDSCO Drug Name,FDA Drug Name,Similarity Score,Token Score,Ratio Score,Match Type,CDSCO Approval Date,FDA Approval Date,CDSCO Indication,FDA Indication
Rifaximin,rifaximin,1.0,100.0,100.0,Fuzzy,8/18/2011,2/10/98,Reduction in risk of overt hepatic encephalopathy recurrence in adults (≥18 years),Treatment of hepatic encephalopathy
Gemcitabine,decitabine,1.0,100.0,100.0,Fuzzy,10/27/2011,3/8/99,Management of non-small cell lung cancer,Treatment of myelodysplastic syndromes.
Aztreonam,aztreonam,1.0,100.0,100.0,Fuzzy,11/1/2002,3/12/02,"Treatment of urinary tract infection, lower respiratory tract infection, septicemia, skin and skin structure infections, intra-abdominal infections, gynecological infections",Inhalation therapy for control of gram-negative bacteria in the respiratory tract of patients with cystic fibrosis
Miltefosin,miltefosine,1.0,100.0,100.0,Fuzzy,4/16/2008,10/10/06,Treatment of cutaneous leishmaniasis,Treatment of leishmaniasis.
Idaravone,edaravone,1.0,100.0,100.0,Fuzzy,7/26/2007,5/12/15,Improvement of neurologic symptoms and functional disorder associated with acute ischemic stroke,Treatment of amyotrophic lateral sclerosis
Rifabutin,Rifabutin,1.0,100.0,100.0,Fuzzy,7/19/2007,12/18/89,Treatment of pulmonary tuberculosis in HIV co-infected patients,Prevention of disseminated Mycobacterium avium complex disease in patients with advanced HIV infection.
Lenalidomide,lenalidomide,1.0,100.0,100.0,Fuzzy,4/22/2008,9/20/01,In combination with dexamethasone for treatment of multiple myeloma in previously treated patients,Treatment of multiple myeloma
Paclitaxel,Paclitaxel,1.0,100.0,100.0,Fuzzy,8/23/2006,3/25/97,Treatment of metastatic breast cancer,Treatment of AIDS-related Kaposi's sarcoma.
Tretinoin,Tretinoin,1.0,100.0,100.0,Fuzzy,7/1/1974,10/24/90,Treatment of acne vulgaris,Treatment of acute promyelocytic leukemia.
Topiramate,Topiramate,1.0,100.0,100.0,Fuzzy,12/24/2001,11/25/92,,Treatment of Lennox-Gastaut syndrome.
Clonidine,Clonidine,1.0,100.0,100.0,Fuzzy,7/1/1975,1/24/89,Treatment of hypertension,"For continous epidural administration as adjunctive therapy with intraspinal opiates for the treatment of pain in cancer patients tolerant to, or unresponsive to, intraspinal opiates."
Trabectedin,trabectedin,1.0,100.0,100.0,Fuzzy,4/1/2009,9/30/04,"Treatment of advanced soft tissue sarcoma after failure of anthracyclines and ifosfamide, or when unsuited to receive these agents",Treatment of soft tissue sarcoma
Decitabine,decitabine,1.0,100.0,100.0,Fuzzy,4/28/2009,3/8/99,"Treatment of myelodysplastic syndromes (MDS), including all subtypes",Treatment of myelodysplastic syndromes.
Ofloxacin,Ofloxacin,1.0,100.0,100.0,Fuzzy,5/1/1991,4/18/91,"Treatment of respiratory, urinary tract, gynecological, skin and soft tissue infections",Treatment of bacterial corneal ulcers.
Etidronate disodium,Etidronate disodium,1.0,100.0,100.0,Fuzzy,3/10/1995,3/21/86,Treatment of hypercalcemia induced by malignant disorders,Treatment of hypercalcemia of malignancy inadequately managed by dietary modification and/or oral hydration.
Afatinib,afatinib,1.0,100.0,100.0,Fuzzy,12/30/2014,8/3/15,Treatment of locally advanced or metastatic non-small cell lung cancer (NSCLC) with EGFR mutation,Treatment of non-small cell lung cancer with squamous histology.
Dexamethasone,dexamethasone,1.0,100.0,100.0,Fuzzy,11/2/2004,3/26/18,"Steroid-responsive neoplastic disease (leukemias, lymphomas) in adults (by oncologists only)",Treatment of multiple myeloma (MM)
Tacrolimus,Tacrolimus,1.0,100.0,100.0,Fuzzy,4/24/2010,6/6/05,,Prophylaxis of organ rejection in patients receiving heart transplants.
Mitoxantrone,Mitoxantrone,1.0,100.0,100.0,Fuzzy,3/1/1989,8/13/99,,Treatment of secondary-progressive multiple sclerosis.
Imatinib mesylate,imatinib mesylate,1.0,100.0,100.0,Fuzzy,8/11/2011,11/1/01,"Treatment of Ph+ALL (newly diagnosed, relapsed/refractory), CML, GIST, other approved indications",Treatment of gastrointestinal stromal tumors
Pentosan polysulfate sodium,Pentosan polysulfate sodium,1.0,100.0,100.0,Fuzzy,5/11/2010,8/7/85,Relief of bladder pain or discomfort associated with interstitial cystitis,Treatment of interstitial cystitis.
Armodafinil,Modafinil,1.0,100.0,100.0,Fuzzy,4/23/2010,3/15/93,"Improve wakefulness in OSA, shift work sleep disorder, or narcolepsy",Treatment of excessive daytime sleepiness in narcolepsy.
Aripiprazole,aripiprazole,1.0,100.0,100.0,Fuzzy,2/23/2004,1/25/06,Treatment of schizophrenia,Treatment of Tourette's syndrome
Sofosbuvir,sofosbuvir,1.0,100.0,100.0,Fuzzy,1/13/2015,10/25/16,Treatment of chronic hepatitis C (with other medications),Treatment of pediatric chronic hepatitis C virus infection
Albendazole,Albendazole,1.0,100.0,100.0,Fuzzy,11/28/2011,1/18/96,"Treatment of systemic helminth infections: neurocysticercosis, echinococcosis","Treatment of neurocysticercosis due to Taenia solium as: 1) chemotherapy of parenchymal, subarachnoidal and racemose (cysts in spinal fluid) neurocysticercosis in symptomatic cases and 2) prophylaxis of epilepsy and other sequelae in asymptomatic neurocysticercosis."
Ruxolitinib,ruxolitinib,1.0,100.0,100.0,Fuzzy,1/28/2013,11/3/16,Treatment of myelofibrosis,Treatment of graft versus host disease
Tinidazole,tinidazole,1.0,100.0,100.0,Fuzzy,12/1/1983,4/18/02,,Treatment of giardiasis
Nintedanib,nintedanib,1.0,100.0,100.0,Fuzzy,3/11/2016,7/6/16,Treatment of idiopathic pulmonary fibrosis,Treatment of systemic sclerosis (including the associated interstitial lung disease).
"Artemether, Lumefantrine",artemether/lumefantrine,1.0,100.0,100.0,Fuzzy,12/26/2002,8/31/07,Treatment of p. falciparum malaria resistant to chloroquine and sulphadoxine-pyrimethamine,For the treatment of infections due to Plasmodium falciparum or mixed infections including P. falciparum.
Norfloxacin,Ofloxacin,1.0,100.0,100.0,Fuzzy,3/12/1997,4/18/91,Treatment of infections in poultry due to susceptible organisms,Treatment of bacterial corneal ulcers.
Deflazocort,deflazacort,1.0,100.0,100.0,Fuzzy,11/2/2004,8/16/13,"Treatment of asthma, rheumatoid arthritis requiring glucocorticosteroid therapy (by specialists only)",Treatment of Duchenne muscular dystrophy
Fenbendazole,mebendazole,1.0,100.0,100.0,Fuzzy,1/1/1983,9/3/14,,"Treatment of single or mixed gastrointestinal infestations by Trichuris trichiura (whipworm), Ascaris lumbricoides (large roundworm), and Ancylostoma duodenale and Nectar americanus (hookworm)."
Enrofloxacin,Ofloxacin,1.0,100.0,100.0,Fuzzy,1/10/1994,4/18/91,,Treatment of bacterial corneal ulcers.
Azacitidine,azacitidine,1.0,100.0,100.0,Fuzzy,4/29/2014,7/28/21,Treatment of myelodysplastic syndromes in adults,Treatment of Juvenile myelomonocytic leukemia
Interferon alfa-2b,Interferon alfa-2a,0.9777777777777777,94.44444444444444,94.44444444444444,Fuzzy,12/27/2000,6/6/89,"Treatment of cancers including multiple myeloma, Kaposi’s sarcoma, melanoma, leukemia, and other malignancies (specialist only)",Treatment of chronic myelogenous leukemia.
Lamotrigine ER,Lamotrigine,0.9571428571428571,100.0,88.0,Fuzzy,8/6/2012,8/23/95,Add-on therapy for partial and secondary generalized tonic-clonic seizures,Treatment of Lennox-Gastaut syndrome.
Apomorphine,Apomorphine HCl,0.9466666666666667,100.0,84.61538461538461,Fuzzy,12/11/2007,4/22/93,Treatment of erectile dysfunction in adult men,Treatment of the on-off fluctuations associated with late-stage Parkinson's disease.
Interferon alpha-2b,Interferon alfa-2a,0.9461988304093567,86.48648648648648,86.48648648648648,Fuzzy,5/1/1988,6/6/89,"Anticancer; treatment of multiple myeloma, hairy cell leukemia, etc.",Treatment of chronic myelogenous leukemia.
Mefloquine,mefloquine HCL,0.9428571428571428,100.0,83.33333333333334,Fuzzy,3/3/1997,4/13/88,Treatment of severe and chloroquine-resistant malaria including cerebral malaria,"For use in the treatment of acute malaria due to Plasmodium falciparum and Plasmodium vivax, and for the prophylaxis of Plasmodium falciparum malaria which is resistant to other available drugs"
Amiodarone,Amiodarone HCl,0.9428571428571428,100.0,83.33333333333334,Fuzzy,4/1/1990,3/16/94,Treatment of ventricular and supraventricular arrhythmia where other drugs cannot be used; arrhythmia with Wolff-Parkinson-White syndrome,For the acute treatment and prophylaxis of life-threatening ventricular tachycardia or ventricular fibrillation.
Sotalol,sotalol (IV),0.9400000000000001,100.0,82.35294117647058,Fuzzy,8/1/1978,7/25/08,"Treatment of angina pectoris, hypertension, and cardiac arrhythmias","For ventricular tachycardia, ventricular fibrillation, or the maintenance of sinus rhythm in patients converted from atrial fibrillation or atrial flutter when oral administration is not possible."
Clonidine HCl,Clonidine,0.9384615384615385,100.0,81.81818181818181,Fuzzy,2/1/1975,1/24/89,Treatment of hypertension,"For continous epidural administration as adjunctive therapy with intraspinal opiates for the treatment of pain in cancer patients tolerant to, or unresponsive to, intraspinal opiates."
Fosphenytoin sodium,Fosphenytoin,0.9263157894736842,100.0,77.41935483870968,Fuzzy,10/1/2002,6/4/91,"Status epilepticus, seizure prevention/treatment during neurosurgery or head injury",For the acute treatment of patients with status epilepticus of the grand mal type.
Methotrexate,Methotrexate sodium,0.9263157894736842,100.0,77.41935483870968,Fuzzy,11/25/2005,10/21/85,Psoriasis,Treatment of osteogenic sarcoma.
"Ifosfamide, Mesna",Ifosfamide,0.925,100.0,76.92307692307692,Fuzzy,7/30/1999,1/20/87,,Treatment of testicular cancer.
Metronidazole,Metronidazole (topical),0.9238095238095239,100.0,76.47058823529412,Fuzzy,7/19/1993,10/22/87,,Treatment of acne rosacea.
Eflornithine hydrochloride,Eflornithine HCl,0.9230769230769231,85.71428571428571,76.19047619047619,Fuzzy,3/22/2006,4/23/86,Reduction of unwanted facial hair in women,Treatment of Trypanosoma brucei gambiense infection (sleeping sickness).
Fenfluramine hydrochloride,fenfluramine HCI,0.9230769230769231,85.71428571428571,76.19047619047619,Fuzzy,4/1/1972,12/20/13,Anti-obesity drug,For the Treatment of Dravet Syndrome
Allopurinol,Allopurinol sodium,0.9222222222222222,100.0,75.86206896551724,Fuzzy,11/22/2002,10/16/92,Treatment and prophylaxis of gout,"Management of patients with leukemia, lymphoma, and solid tumor malignancies who are receiving cancer therapy which causes elevations of serum and urinary uric acid levels and who cannot tolerate oral therapy."
Pilocarpine hydrochloride,Pilocarpine HCl,0.92,84.61538461538461,75.0,Fuzzy,3/13/2003,2/28/92,Treatment of radiation-induced xerostomia and Sjogren's syndrome,Treatment of xerostomia and keratoconjunctivitis sicca in Sjogren's syndrome patients.
Rosuvastatin calcium,rosuvastatin,0.92,100.0,75.0,Fuzzy,5/24/2010,2/14/14,"Risk reduction of myocardial infarction, stroke, and arterial revascularization procedures in patients without clinically evident CHD but with multiple risk factors",For the treatment of pediatric homozygous familial hypercholesterolemia
Desmopressin,Desmopressin acetate,0.92,100.0,75.0,Fuzzy,5/8/2008,1/22/91,Treatment of diabetes insipidus and nocturnal enuresis,Treatment of mild hemophilia A and von Willebrand's disease.
"Levodopa, Carbidopa",levodopa and carbidopa,0.9191919191919192,100.0,90.0,Fuzzy,12/1/1983,1/18/00,Treatment of Parkinson's disease,Treatment of late stage Parkinson's disease
Naltrexone hydrochloride,Naltrexone HCl,0.9166666666666667,83.33333333333333,73.6842105263158,Fuzzy,10/11/1996,3/11/85,Treatment of opioid and alcohol dependence,For blockade of the pharmacological effects of exogenously administered opioids as an adjunct to the maintenance of the opioid-free state in detoxified formerly opioid-dependent individuals.
Selegiline hydrochloride,Selegiline HCl,0.9166666666666667,83.33333333333333,73.6842105263158,Fuzzy,8/1/1991,11/7/84,Treatment of Parkinson's disease,"As an adjuvant to levodopa and carbidopa treatment of idiopathic Parkinson's disease (paralysis agitans), postencephalitic Parkinsonism, and symptomatic Parkinsonism."
Hydrocortisone aceponate,Hydrocortisone,0.9166666666666667,100.0,73.6842105263158,Fuzzy,1/6/2017,5/13/15,Symptomatic treatment of inflammatory and pruritic dermatosis in dogs,Treatment of pediatric adrenal insufficiency (0 through 16 years of age).
Eltrombopag olamine,eltrombopag,0.9157894736842105,100.0,73.33333333333334,Fuzzy,4/7/2014,11/8/13,Treatment of thrombocytopenia in chronic HCV infection to enable or optimize interferon-based therapy,Treatment of aplastic anemia
Triptorelin,triptorelin pamoate,0.9157894736842105,100.0,73.33333333333334,Fuzzy,7/5/1993,8/20/12,"Treatment of prostate, ovarian, breast cancer, precocious puberty, uterine fibroids, PCOS, and IVF pre-treatment",Treatment of central precocious puberty
Midodrine hydrochloride,Midodrine HCl,0.9130434782608695,81.81818181818181,72.22222222222221,Fuzzy,9/2/2016,6/21/85,Treatment of symptomatic orthostatic hypotension,Treatment of patients with symptomatic orthostatic hypotension.
Ibuprofen,Ibuprofen lysine,0.9125,100.0,72.0,Fuzzy,4/1/1979,10/29/96,,Treatment of patent ductus arteriosus
Sildenafil citrate,sildenafil,0.9111111111111111,100.0,71.42857142857143,Fuzzy,1/8/2001,7/28/11,"Treatment of erectile dysfunction in men (by urologist, psychiatrist, endocrinologist)",Treatment of pediatric (defined as children less than 17 years of age) pulmonary arterial hypertension
Doxorubicin,Doxorubicin liposome,0.91,100.0,70.96774193548387,Fuzzy,8/1/1976,11/4/98,,Treatment of ovarian cancer.
Balsalazide,Balsalazide disodium,0.91,100.0,70.96774193548387,Fuzzy,12/11/2002,8/12/05,Treatment of mild to moderately active ulcerative colitis,Treatment of pediatric patients with ulcerative colitis
"Nitazoxanide, Ofloxacin",nitazoxanide,0.9090909090909091,100.0,70.58823529411764,Fuzzy,7/1/2005,2/14/02,"Treatment of enterocolitis, urogenital, and other susceptible infections",Treatment of intestinal giardiasis
Fluocinolone acetonide,Fluocinolone,0.9090909090909091,100.0,70.58823529411764,Fuzzy,8/1/1962,7/31/00,Corticosteroid,Treatment uveitis involving the posterior segment of the eye.
Trifluridine,trifluridine/tipiracil,0.9090909090909091,100.0,70.58823529411764,Fuzzy,12/8/2011,4/17/17,Treatment of primary keratoconjunctivitis and recurrent epithelial keratitis due to herpes simplex virus types 1 and 2,Treatment of gastric cancer including cancer of the gastroesophageal junction
"Rosuvastatin, Ezetimibe",rosuvastatin,0.9090909090909091,100.0,70.58823529411764,Fuzzy,12/5/2011,2/14/14,Treatment of primary hypercholesterolemia,For the treatment of pediatric homozygous familial hypercholesterolemia
Sodium picosulphate,sodium thiosulfate,0.9086988304093567,81.08108108108108,81.08108108108108,Fuzzy,2/11/1997,3/17/04,"Constipation, bowel clearance before labor/surgery or radiological exam",Prevention of platinum-induced ototoxicity in pediatric patients
"Glycopyrrolate, Neostigmine",glycopyrrolate,0.9076923076923077,100.0,70.0,Fuzzy,4/11/2002,6/9/06,Reversal of neuromuscular block,Treatment of pathologic (chronic moderate to severe) drooling in pediatric patients
Hydrocortisone 17-butyrate,Hydrocortisone,0.9076923076923077,100.0,70.0,Fuzzy,8/1/1985,5/13/15,"Topical corticosteroid for eczema, dermatitis, psoriasis, lichen simplex",Treatment of pediatric adrenal insufficiency (0 through 16 years of age).
Lidocaine,Lidocaine patch 5%,0.9058823529411765,100.0,69.23076923076923,Fuzzy,6/17/2010,10/24/95,Relief of pain associated with post-herpetic neuralgia; apply only to intact skin,"For relief of allodynia (painful hypersensitivity), and chronic pain in postherpetic neuralgia."
Bleomycin,Bleomycin sulfate,0.9058823529411765,100.0,69.23076923076923,Fuzzy,10/1/1978,9/17/93,For cancer specialists,Treatment of malignant pleural effusion.
Midazolam maleate,midazolam,0.9058823529411765,100.0,69.23076923076923,Fuzzy,7/5/2005,10/20/09,Bulk anesthetic agent,"Rescue treatment of seizures in patients who require control of intermittent bouts of increased seizure activity (e.g. acute repetitive seizures, seizure clusters)"
Nafarelin,Nafarelin acetate,0.9058823529411765,100.0,69.23076923076923,Fuzzy,3/17/1999,7/20/88,Treatment of endometriosis and central precocious puberty,Treatment of central precocious puberty.
Diazoxide,diazoxide choline,0.9058823529411765,100.0,69.23076923076923,Fuzzy,8/1/1978,5/13/14,Treatment of malignant hypertension,Treatment of Prader-Willi Syndrome
Pemetrexed,pemetrexed disodium,0.9052631578947368,100.0,68.96551724137932,Fuzzy,8/21/2006,8/28/01,Treatment of cancer,Treatment of malignant pleural mesothelioma
Buserelin acetate,Sermorelin acetate,0.9052287581699346,85.71428571428571,85.71428571428572,Fuzzy,9/8/2010,9/14/88,Palliative treatment (initial and maintenance) of hormone-dependent advanced prostate carcinoma (Stage D),Treatment of idiopathic or organic growth hormone deficiency in children with growth failure.
Fludarabine,Fludarabine phosphate,0.9047619047619048,100.0,68.75,Fuzzy,4/1/2005,4/18/89,Treatment of B-cell chronic lymphocytic leukaemia,"Treatment of chronic lymphocytic leukemia (CLL), including refractory CLL."
Goserelin acetate,Sermorelin acetate,0.9016884531590413,85.71428571428571,85.71428571428572,Fuzzy,4/24/1996,9/14/88,"Treatment of prostate cancer, breast cancer, endometriosis",Treatment of idiopathic or organic growth hormone deficiency in children with growth failure.
"Mifepristone, misoprostol",mifepristone,0.9,100.0,66.66666666666667,Fuzzy,12/16/2008,7/5/07,Medical termination of intrauterine pregnancy up to 63 days gestation,Treatment of the clinical manifestations of endogenous Cushing's syndrone
"Difluprednate, Moxifloxacin",difluprednate,0.9,100.0,66.66666666666667,Fuzzy,9/22/2011,9/30/08,Treatment of steroid responsive inflammatory ocular conditions with risk of bacterial infection,Treatment of endogenous and traumatic anterior uveitis and panuveitis.
"Albendazole, Ivermectin",Albendazole,0.9,100.0,66.66666666666667,Fuzzy,4/25/2009,1/18/96,"Treatment of intestinal helminthes and suppression of microfilaraemia, especially with bancrofti infections","Treatment of neurocysticercosis due to Taenia solium as: 1) chemotherapy of parenchymal, subarachnoidal and racemose (cysts in spinal fluid) neurocysticercosis in symptomatic cases and 2) prophylaxis of epilepsy and other sequelae in asymptomatic neurocysticercosis."
"Megestrol acetate, Ethinylestradiol",Megestrol acetate,0.9,100.0,66.66666666666667,Fuzzy,4/1/1967,4/13/88,Oral contraceptive,"Treatment of patients with anorexia, cachexia, or significant weight loss (=/>10% of baseline body weight) and confirmed diagnosis of AIDS."
Sorafenib tosylate,Sorafenib,0.9,100.0,66.66666666666667,Fuzzy,9/25/2014,4/20/06,Treatment of advanced or metastatic differentiated thyroid carcinoma refractory to radioactive iodine,Treatment of hepatocellular carcinoma
Cytarabine,Cytarabine liposomal,0.9,100.0,66.66666666666667,Fuzzy,6/1/1980,6/2/93,Anticancer agent used in treatment of acute myeloid leukemia,Treatment of neoplastic meningitis.
"Tranexamic acid, Mefenamic acid",tranexamic acid,0.9,100.0,66.66666666666667,Fuzzy,2/22/2005,12/3/85,Treatment of primary dysmenorrhoea and pain associated with menorrhagia in women,"For use in patients with congenital coagulopathies undergoing surgical procedures, e.g. dental extractions"
Caffeine citrate,Caffeine,0.9,100.0,66.66666666666667,Fuzzy,7/18/2009,9/20/88,,Treatment of apnea of prematurity.
"Rosuvastatin, Fenofibrate",rosuvastatin,0.9,100.0,66.66666666666667,Fuzzy,8/23/2010,2/14/14,Treatment of combined hyperlipidemia in patients with normal hepatic and renal function,For the treatment of pediatric homozygous familial hypercholesterolemia
"Dexamethasone, Indomethacin",dexamethasone,0.9,100.0,66.66666666666667,Fuzzy,11/1/1971,3/26/18,—,Treatment of multiple myeloma (MM)
"Propranolol, Flunarizine",propranolol,0.8956521739130435,100.0,64.70588235294117,Fuzzy,3/16/2010,9/5/08,Prophylaxis of migraine,Treatment of proliferating infantile hemangiomas requiring systemic therapy
"Budesonide, Formoterol",budesonide,0.8952380952380953,100.0,64.51612903225806,Fuzzy,10/17/2008,5/17/10,Regular treatment of moderate to severe COPD with frequent symptoms and history of exacerbations,To slow the progression of immunoglobulin A nephropathy & delay kidney failure in patients affected by the disease.
"Zidovudine, lamivudine",zidovudine,0.8952380952380953,100.0,64.51612903225806,Fuzzy,6/26/1905,7/17/85,Treatment of HIV,Treatment of AIDS
"Artesunate, Mefloquine",artesunate,0.8952380952380953,100.0,64.51612903225806,Fuzzy,6/12/2007,3/28/06,Drug resistant P. falciparum malaria infection,Immediate treatment of malaria
Colfosceril palmitate,"Colfosceril palmitate, cetyl alcohol, tyloxapol",0.8933333333333334,100.0,63.63636363636363,Fuzzy,12/1/1993,10/20/89,Treatment of respiratory distress syndrome in ventilated newborns ≥700g,"1. Prevention of hyaline membrane disease, also known as respiratory distress syndrome, in infants born at 32 weeks gestation or less 2. Treatment of established hyaline membrane disease at all gestational ages"
Bendamustine,bendamustine hydrochloride,0.8923076923076924,100.0,63.1578947368421,Fuzzy,5/18/2011,11/26/13,Treatment of indolent B-cell NHL progressed during/after rituximab regimen,"Treatment of Follicular Lymphoma, Small Lymphocytic Lymphoma, Lymphoplasmacytic Lymphoma, Splenic Marginal Zone Lymphoma, Extranodal Marginal Zone B-cell Lymphoma of Mucosa-Associated Lymphoma Tissue (MALT), and Nodal Marginal Zone Lymphoma (Collectively Indolent B-cell Non-Hodgkin's Lymphoma)"
"Propranolol, hydrallazine",propranolol,0.8916666666666666,100.0,62.857142857142854,Fuzzy,2/1/1980,9/5/08,,Treatment of proliferating infantile hemangiomas requiring systemic therapy
"Tinidazole, norfloxacin",tinidazole,0.890909090909091,100.0,62.5,Fuzzy,5/9/1995,4/18/02,,Treatment of giardiasis
"Artesunate, Amodiaquine",artesunate,0.890909090909091,100.0,62.5,Fuzzy,9/1/2009,3/28/06,Treatment of uncomplicated malaria due to Plasmodium falciparum in various age groups,Immediate treatment of malaria
"Ofloxacin, Ornidazole",Ofloxacin,0.89,100.0,62.06896551724138,Fuzzy,8/17/2009,4/18/91,Treatment of diarrhoea of mixed infection in adult patients,Treatment of bacterial corneal ulcers.
Cetrorelix acetate,Sermorelin acetate,0.888888888888889,83.33333333333333,83.33333333333334,Fuzzy,3/22/2001,9/14/88,Prevention of premature ovulation during controlled ovarian stimulation with assisted reproductive techniques,Treatment of idiopathic or organic growth hormone deficiency in children with growth failure.
"Levodopa, Carbidopa, Entacapone",levodopa and carbidopa,0.8881176294969398,90.0,70.58823529411764,Fuzzy,7/25/2005,1/18/00,Treatment of Parkinson’s disease,Treatment of late stage Parkinson's disease
Propranolol hydrochloride,propranolol,0.888,100.0,61.111111111111114,Fuzzy,8/1/1967,9/5/08,"Cardiac: angina pectoris, arrhythmia, pheochromocytoma, hypertrophic obstructive cardiomyopathy",Treatment of proliferating infantile hemangiomas requiring systemic therapy
Artemether,artemether/lumefantrine,0.8869565217391304,100.0,60.60606060606061,Fuzzy,8/2/1996,8/31/07,Treatment of severe and cerebral malaria; second-line in chloroquine-resistant cases,For the treatment of infections due to Plasmodium falciparum or mixed infections including P. falciparum.
Paclitaxel (nanoparticle),Paclitaxel,0.8869565217391304,100.0,60.60606060606061,Fuzzy,1/22/2008,3/25/97,"Ovarian cancer, non-small cell lung cancer, AIDS-related Kaposi’s sarcoma",Treatment of AIDS-related Kaposi's sarcoma.
Gemcitabine hydrochloride,Cysteamine hydrochloride,0.8867676767676768,81.63265306122449,81.63265306122449,Fuzzy,7/3/2010,8/19/97,As approved,Treatment of corneal cystine crystal accumulation in cystinosis patients.
"Calcium acetate, Magnesium carbonate",Calcium acetate,0.8857142857142858,100.0,60.0,Fuzzy,3/5/2010,12/22/88,Treatment of hyperphosphatemia in dialysis patients,Treatment of hyperphosphatemia in end stage renal failure.
Tizanidine hydrochloride,Amantadine hydrochloride,0.8849206349206349,83.33333333333333,83.33333333333334,Fuzzy,12/22/1993,4/9/15,Treatment of painful muscle spasms and spasticity due to neurological disorders,Treatment of levodopa-induced dyskinesia
"Propranolol, Bendrofluazide",propranolol,0.8846153846153847,100.0,59.45945945945945,Fuzzy,10/1/1982,9/5/08,,Treatment of proliferating infantile hemangiomas requiring systemic therapy
Diazepam,diazepam (intranasal),0.8842105263157894,100.0,59.25925925925925,Fuzzy,6/17/1999,11/16/15,Emergency treatment of convulsions; chronic prophylaxis against febrile seizures,Management of acute repetitive seizures
Dexamethasone trimethyl acetate,dexamethasone,0.8838709677419355,100.0,59.09090909090908,Fuzzy,1/8/1961,3/26/18,New salt for topical formulations,Treatment of multiple myeloma (MM)
Paclitaxel (albumin-bound),Paclitaxel,0.8833333333333334,100.0,58.82352941176471,Fuzzy,8/18/2008,3/25/97,Treatment of breast cancer after failure of combination chemotherapy or relapse within 6 months,Treatment of AIDS-related Kaposi's sarcoma.
Raloxifene hydrochloride,raloxifene,0.8833333333333334,100.0,58.82352941176471,Fuzzy,5/4/2001,7/14/05,Treatment and prevention of postmenopausal osteoporosis in women,Reduction of the risk of breast cancer in postmenopausal women
Amantadine,Amantadine hydrochloride,0.8833333333333334,100.0,58.82352941176471,Fuzzy,12/1/1972,4/9/15,Treatment of Parkinsonism,Treatment of levodopa-induced dyskinesia
Ivabradine hydrochloride,ivabradine,0.8833333333333334,100.0,58.82352941176471,Fuzzy,7/3/2008,3/23/16,Treatment of chronic stable angina pectoris in patients with normal sinus rhythm who have contraindication or intolerance for beta-blockers,Treatment of pediatric patients (0 through 16 years of age) with dilated cardiomyopathy.
"Paclitaxel, Albumin human",Paclitaxel,0.8833333333333334,100.0,58.82352941176471,Fuzzy,10/11/2007,3/25/97,Breast cancer after failure of combination chemotherapy for metastatic disease or relapse within 6 months of adjuvant chemotherapy,Treatment of AIDS-related Kaposi's sarcoma.
Dopamine hydrochloride,Amantadine hydrochloride,0.8808080808080808,82.6086956521739,82.6086956521739,Fuzzy,1/1/1980,4/9/15,Sympathomimetic agent for correction of hemodynamic imbalances in shock syndrome,Treatment of levodopa-induced dyskinesia
Tobramycin,Tobramycin for inhalation,0.88,100.0,57.14285714285714,Fuzzy,4/1/1987,10/13/94,,Treatment of bronchopulmonary infections of Pseudomonas aeruginosa in cystic fibrosis patients.
Ketamine hydrochloride,Cysteamine hydrochloride,0.8796897546897547,86.95652173913044,86.95652173913044,Fuzzy,8/1/1971,8/19/97,Anaesthetic agent,Treatment of corneal cystine crystal accumulation in cystinosis patients.
"Hydrocortisone acetate, Nitrofurazone",Hydrocortisone,0.8777777777777778,100.0,56.00000000000001,Fuzzy,6/1/1973,5/13/15,,Treatment of pediatric adrenal insufficiency (0 through 16 years of age).
"Buprenorphine, Naloxone",buprenorphine in combination with naloxone,0.8774891774891775,100.0,68.75,Fuzzy,12/2/2008,10/27/94,Additional lower strength,Treatment of opiate addiction in opiate users
"Gabapentin, Methylcobalamin",gabapentin,0.8769230769230769,100.0,55.55555555555556,Fuzzy,1/24/2008,11/8/10,,Management of postherpetic neuralgia
"Propranolol, hydroflumethazide",propranolol,0.8758620689655172,100.0,55.00000000000001,Fuzzy,10/1/1982,9/5/08,,Treatment of proliferating infantile hemangiomas requiring systemic therapy
"Acyclovir, hydrocortisone",acyclovir,0.875,100.0,54.54545454545454,Fuzzy,8/30/2011,12/13/10,"Early treatment of recurrent cold sores in adults, reducing ulcer formation and healing time",Treatment of acute herpetic keratitis caused by Herpes Simplex Virus type 1 and 2
"Triclabendazole, Levamisole hydrochloride",triclabendazole,0.875,100.0,54.54545454545454,Fuzzy,7/24/1992,4/17/17,"Treatment and control of mature and immature infections of haemonchus, ostertagia, trichostrongylus, cooperia, nematodirus, bunostomum, oesophagostomum, dictyocaulus, liver fluke",Treatment of fascioliasis
"Clonidine, Chlorthalidone",Clonidine,0.875,100.0,54.54545454545454,Fuzzy,12/1/1977,1/24/89,,"For continous epidural administration as adjunctive therapy with intraspinal opiates for the treatment of pain in cancer patients tolerant to, or unresponsive to, intraspinal opiates."
"Rosuvastatin calcium, fenofibrate",rosuvastatin,0.875,100.0,54.54545454545454,Fuzzy,8/24/2011,2/14/14,Additional strength,For the treatment of pediatric homozygous familial hypercholesterolemia
